artist;songs;year;country;genre;label
Reddemon;I'm A Monster;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Am I Undead;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Alien Call;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Lantern;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;U Suck;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Chase You Like A Villain;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Crazy Things;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Reddemon;Doomsday;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Jason Porter (2);It's A Circus Out There;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Why?;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Coming Down;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Thank God I Found Satan;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Head Cheese;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);A Rope And A Shovel;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);The Bogus Brothers;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Sociopath;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);The Basement Pt. 2;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Sex Deviant;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Lousy World (JP Mix);2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Fuck Them Hoes;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Couldn't Stand The Pressure;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Jason Porter (2);Unorthodox Killing;2021;US;Hip Hop;<Label 706022 'Porterville Records'>
Ese Saint;Intro - Is It Any Wonder;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Tribute To The Oldies;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;After Laughter;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Boy In Love;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Carried Away;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Cruise With Me;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Riding;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Have You See Her;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Just Can't Be Without You;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Just My Imagination;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Keep Doing My Thing;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Love Don't Live Here;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;All It Took;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Put Your Head On My Shoulder;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Rock 'N Roll Gangster;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Strong Clicka;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;How Love Hurts;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;You Did Me Wrong;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Young Free And Single;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Ese Saint;Hangover;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Mseco;Silence (Intro);2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;Seas Quién Seas;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;De Cobre En Cobre;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;Genuino;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;DJ Tools (Voces);2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;La Vuelta;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;Differente;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;Time Changes;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;De Hielo Y Crema;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mseco;The Raw Shit;2021;US;Hip Hop;<Label 761188 'Asgard Records (5)'>
Mettle (GeneralBackPain X Krush Love);Exquisite Force;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);Let 'Em Fly;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);Risky Business;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);Mettle Facelifts;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);The Big G;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);VibeBrainEum;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);Magnetized Feet;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);Suicide Watch;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);Glory Days;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Mettle (GeneralBackPain X Krush Love);A Lovely Pain;2021;US;Hip Hop;<Label 1722104 'Sound.Science Records'>
Ant The Symbol;That Nu Coronoa;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Crash Course 1.5;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Bulletproof;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Catchin Wreck;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Up To Speed;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Sometimes;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Opaque;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;BSE;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Exuberance;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;To The Sky;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Burning Sage;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Lost Poet;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;War Outside My Window;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Headed Out;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Land Of The Free;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Ant The Symbol;Immune;2021;US;Hip Hop;<Label 143172 'TRASHFUCK Records'>
Chuck Chan;Lunch Mentality;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Heavy Cleavage;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Whipped Portobellos;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Grease Trap;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Goat Head;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Cake;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Whore D'oeuvres;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Wet Tables;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Crumbs Fall;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Sultry Servers;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Beef Over Steaks;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Menu Critique;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;The Bar;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Happy Hour;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Salty Napkins;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Sauce With The Help;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Poison In The Porridge;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Semi-Friendly Staff;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Blood Splatter Platter;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Chuck Chan;Hard Cordials;2021;US;Hip Hop;<Label 2137186 'HomeTeam Records'>
Zhalarina;Intro;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Who Want It;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Yougood;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Tampa;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Lala;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Locker Room Freestyle;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Mud;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Get Gone;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Wolf In The City;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Sheep In The Fold;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Again Chant;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Again;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Good Yawning;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Mama;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Zhalarina;Doni Beat;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Az Izz;Fetti Gang;2021;US;Hip Hop;<Label 1525648 'Drunken OWL Records'>
Creatures Of Habit (8);Color of Sound;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);My Word;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);Recognize the Proof;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);Like a Neanderthal;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);Str8 Flashin' ft. Breon Warwick;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);Local Cats;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);So What;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);Pig Squeals;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);Couldn't Give a;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);the Leader ft. Eratic;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);a Rap Verse ft. Peppercorn Scotch;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Creatures Of Habit (8);Lady Luv;2021;US;Hip Hop;<Label 320155 'Audio Recon'>
Blvck Svm;Swrdfsh;2021;US;Hip Hop;<Label 2530189 'Not On Label (Blvck Svm Self-released)'>
Juice WRLD;Life's A Mess II;2021;US;Hip Hop;<Label 731900 'Grade A Productions'>
Birdman (2);Lifestyle;2021;US;Hip Hop;<Label 19799 'Cash Money Records'>
Birdman (2);What Happened To That Boy;2021;US;Hip Hop;<Label 19799 'Cash Money Records'>
Birdman (2);We Got That;2021;US;Hip Hop;<Label 19799 'Cash Money Records'>
Birdman (2);Bounce Back;2021;US;Hip Hop;<Label 19799 'Cash Money Records'>
Birdman (2);Out The Ghetto;2021;US;Hip Hop;<Label 19799 'Cash Money Records'>
Birdman (2);Do That...;2021;US;Hip Hop;<Label 19799 'Cash Money Records'>
Steve Eagle;90s Hip-Hop Vol. 3;2021;US;Hip Hop;<Label 741145 'Not On Label (Steve Eagle Self-released)'>
Ultra Beast United;Intro;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Fangs Out;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Grand Rising;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Devil's Advocate;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Ultra Combo;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;The Originals;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Dinosaurs For Breakfast;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Drink;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Animal House;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Waters From The Waters;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Vatican Basement;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Something About You;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Interlude;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;We Run ATL;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Monster Style;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Bonus Tracks;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Illuminated Animals;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
Ultra Beast United;Hey Sucka Nigga;2021;US;Hip Hop;<Label 1762941 'Ultra Beast United'>
wingclipper;Chief Smoky;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Interplanetary Explorer;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Bionico;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Space Conqueror;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Zoomer;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Golden Gear;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Time Machine;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Astro Scout;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Magnor;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Lunar Commander;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;Great Mars King;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
wingclipper;See-Thru Robot;2021;US;Hip Hop;<Label 1525978 'Inhaling Brain Waves'>
Marv Won;Rabbits Can't Shoot;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Marv Won;E.A.R.;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Marv Won;Harmony Korine;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Marv Won;Divinity;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Marv Won;Raise A Glass;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Marv Won;Spin The Block;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Marv Won;Like My Daddy;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Victor Slick;7 Barz Of Motivation;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;Truly Gifted;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;Walking In Circles;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;7 Mo' Barz Of Motivation;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;Vic Slick;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;Louisiana Voodoo;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;Last 7 Barz Of Motivation;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;I'm Gone;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;Rich Ass Nigga;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;G's Down South;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Victor Slick;Texas Boyz;2021;US;Hip Hop;<Label 2375497 'I 3 Def Music, Inc.'>
Baby Aztro;Kilowatts;2021;US;Hip Hop;<Label 1763725 'bolde.hu recordings'>
Baby Aztro;Pirate;2021;US;Hip Hop;<Label 1763725 'bolde.hu recordings'>
Baby Aztro;P.I.T.Y.;2021;US;Hip Hop;<Label 1763725 'bolde.hu recordings'>
Baby Aztro;Gravity;2021;US;Hip Hop;<Label 1763725 'bolde.hu recordings'>
Baby Aztro;Mystery Machine;2021;US;Hip Hop;<Label 1763725 'bolde.hu recordings'>
CoCec;Cold Water;2021;US;Hip Hop;<Label 1516251 'Fang Over Fist'>
CoCec;Cold Water (Instrumental);2021;US;Hip Hop;<Label 1516251 'Fang Over Fist'>
Digga D;Toxic;2021;US;Hip Hop;<Label 1950735 'CGM Records (4)'>
Digga D;Bluuwuu;2021;US;Hip Hop;<Label 1950735 'CGM Records (4)'>
AJ Tracey;Anxious;2021;US;Hip Hop;<Label 936381 'Not On Label (AJ Tracey Self-released)'>
Erratic (3);Apocalyption (Into);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Where I Come From;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Blackout;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Mind Freak;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Let Me Be;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Burn It Down;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Evil;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Back Down;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);I'ma Beast;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Comin' Down;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Maze;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Worst Nightmare;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Erratic (3);Ready To Die;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Rodney Jackson;Embrace The Night;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Nasa Lamode;Hazed;2021;US;Hip Hop;<Label 2162317 'Cream City Studios'>
Skaiwater;Kamikaze Two;2021;US;Hip Hop;<Label 365726 'Cinematic Music Group'>
MAGNUM314;What It Do;2021;US;Hip Hop;<Label 2045026 'EDUCATED THUG MUSIC GROUP LLC'>
Kane Smego;Diamonds In The Rough;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Q;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Collard Green Music;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Day 1s;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Gawn;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Cootie Shot;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;What's Real;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Prime;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Get it In;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kane Smego;Light Rain;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Cloud 9ine KO;Kene's Son;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Stuck In My Ways;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Sahara Blues;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Miles Away;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Problems;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Precious World;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Can-Am;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Whats It All For;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Cold Sholder Interlude;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Cloud 9ine KO;Reflection;2021;US;Hip Hop;<Label 1609694 'No Tomorrow Entertainment'>
Rusher;Purpose;2021;US;Hip Hop;<Label 672887 'Misfit Music'>
SEE ME BALL WALL CAMP;Lets Go // Kitchen Table;2021;US;Hip Hop;<Label 1818 'Not On Label'>
SEE ME BALL WALL CAMP;What A Flex (Awesome Great Fl3x);2021;US;Hip Hop;<Label 1818 'Not On Label'>
SEE ME BALL WALL CAMP;Seconds Before Chaos (The Countdown);2021;US;Hip Hop;<Label 1818 'Not On Label'>
SEE ME BALL WALL CAMP;The Marimba Mamba;2021;US;Hip Hop;<Label 1818 'Not On Label'>
SEE ME BALL WALL CAMP;Deep Down Drill;2021;US;Hip Hop;<Label 1818 'Not On Label'>
SEE ME BALL WALL CAMP;Happy Electric Dayzz (Basic Af!);2021;US;Hip Hop;<Label 1818 'Not On Label'>
SEE ME BALL WALL CAMP;IWNE Outro (Thankyaw);2021;US;Hip Hop;<Label 1818 'Not On Label'>
CEO Trayle;Novacane;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Big Ol' Backdoor;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Paul Walker;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;RockABye Baby;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Big PlayMakers;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Amoxicillin;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Weigh In;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Jean Deaux Interlude;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Loose Lips;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Too Many Secrets;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;CandyMan;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;First 48'd;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Collect Call;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;NOLA Clap;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Percocet Pain;2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
CEO Trayle;Ok Cool (Remix) [Bonus];2021;US;Hip Hop;<Label 1494392 'Create Music Group'>
WTM Milt;On My Own;2021;US;Hip Hop;<Label 2783114 'World Tour Mafia'>
WTM Milt;Blower;2021;US;Hip Hop;<Label 2783114 'World Tour Mafia'>
The Ice Giant;Rejected;2021;US;Hip Hop;<Label 1675518 '4 Science Entertainment'>
KrispyLife Kidd;Judgement Day;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Fight This Shit;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Weekend In Dubai;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Put Dawg Out;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Inna Bag;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;2 Chainz;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Drunk Fighting;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Motivational;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Empire;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Day Or Night;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
KrispyLife Kidd;Mistake;2021;US;Hip Hop;<Label 2023866 'Iced Up Records (2)'>
RJ Lamont;New Kings;2021;US;Hip Hop;<Label 1288362 'The Family Entertainment'>
RJ Lamont;Mr Toxic;2021;US;Hip Hop;<Label 1288362 'The Family Entertainment'>
RJ Lamont;Rap Snacks;2021;US;Hip Hop;<Label 1288362 'The Family Entertainment'>
RJ Lamont;Talking Crazy;2021;US;Hip Hop;<Label 1288362 'The Family Entertainment'>
Kevin Kevin G;Intro;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;My Little Teapot;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Boston Tea Party Massacre;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Reachin' Out;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Eminem's Final Days;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Firebeats;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Battle March;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Fresh Prince of Denmark;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Stalker;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Beatbox Slayin';2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Kevin Becomes Detroit;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Kevin Kevin Goth;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;The Barbershop;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Platinum Medalist;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Eminem's Final Days (Reprise);2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;McDiss;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;I Hate Taxes;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Landlord$$$;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Moves Like Swagger;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;Kevin Goes Thrash;2021;US;Hip Hop;<Label 1818 'Not On Label'>
Kevin Kevin G;How I Beat Eminem at Chess;2021;US;Hip Hop;<Label 1818 'Not On Label'>
